Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Armaan😒,31-03-2021 15:10,00:00:17,Autoplayed: user action: None; ,Vikings: Season 1_hook_primary_16x9,HOOK,Skyworth SW4K-5658-2017 Android TV Smart TV,00:00:17,00:00:17,IN (India)
Armaan😒,31-03-2021 15:09,00:00:09,Autoplayed: user action: None; ,Thaandavam_hook_primary_16x9,HOOK,Skyworth SW4K-5658-2017 Android TV Smart TV,00:00:09,00:00:09,IN (India)
Armaan😒,31-03-2021 15:08,00:01:04,,Godzilla,,Skyworth SW4K-5658-2017 Android TV Smart TV,00:03:49,00:03:49,IN (India)
Armaan😒,31-03-2021 15:08,00:00:05,Autoplayed: user action: None; ,Godzilla_hook_primary_16x9,HOOK,Skyworth SW4K-5658-2017 Android TV Smart TV,00:00:05,00:00:05,IN (India)
Armaan😒,31-03-2021 15:07,00:00:07,Autoplayed: user action: None; ,BHAAGBEANIEBHAAG_S1_CLIP_ACT2CONFLICT,HOOK,Skyworth SW4K-5658-2017 Android TV Smart TV,00:00:07,00:00:07,IN (India)
Armaan😒,31-03-2021 15:07,00:00:11,Autoplayed: user action: None; ,Orange is the New Black: Season 2 (Trailer 1),TRAILER,Skyworth SW4K-5658-2017 Android TV Smart TV,00:00:13,00:00:13,IN (India)
Armaan😒,31-03-2021 15:06,00:00:08,Autoplayed: user action: None; ,Season 1 Trailer: Never Have I Ever,TRAILER,Skyworth SW4K-5658-2017 Android TV Smart TV,00:00:08,00:00:08,IN (India)
Armaan😒,31-03-2021 15:05,00:00:03,,You: Season 1: Pilot (Episode 1),,Skyworth SW4K-5658-2017 Android TV Smart TV,00:00:03,00:00:03,IN (India)
Armaan😒,31-03-2021 10:36,00:39:48,Autoplayed: user action: Unspecified; ,Seaspiracy,,Skyworth SW4K-5658-2017 Android TV Smart TV,01:06:07,01:06:07,IN (India)
Armaan😒,31-03-2021 10:36,00:00:14,Autoplayed: user action: None; ,Trailer: Just Say Yes,TRAILER,Skyworth SW4K-5658-2017 Android TV Smart TV,00:00:14,00:00:14,IN (India)
Armaan😒,31-03-2021 10:08,00:26:22,Autoplayed: user action: Unspecified; ,Seaspiracy,,Skyworth SW4K-5658-2017 Android TV Smart TV,00:26:22,Not latest view,IN (India)
Armaan😒,31-03-2021 10:08,00:00:09,Autoplayed: user action: None; ,Season 1 Trailer: The Irregulars,TRAILER,Skyworth SW4K-5658-2017 Android TV Smart TV,00:00:09,00:00:09,IN (India)
Armaan😒,31-03-2021 10:08,00:00:06,Autoplayed: user action: None; ,Trailer: Pagglait,TRAILER,Skyworth SW4K-5658-2017 Android TV Smart TV,00:00:06,00:00:06,IN (India)
Armaan😒,31-03-2021 10:07,00:00:04,Autoplayed: user action: None; ,Madam Ji_hook_04_16x9,HOOK,Skyworth SW4K-5658-2017 Android TV Smart TV,00:00:04,Not latest view,IN (India)
Armaan😒,31-03-2021 10:07,00:00:17,Autoplayed: user action: None; ,WHOKILLEDSARA_S1_CLIP_MAINCHARACTER,HOOK,Skyworth SW4K-5658-2017 Android TV Smart TV,00:00:17,00:00:17,IN (India)
Armaan😒,30-03-2021 14:30,00:01:41,,The Bold Type: Season 2: The Domino Effect (Episode 6),,DefaultWidevineAndroidPhone,00:02:21,Not latest view,IN (India)
Armaan😒,30-03-2021 14:22,00:08:19,,The Bold Type: Season 2: Stride of Pride (Episode 5),,DefaultWidevineAndroidPhone,00:40:59,00:40:59,IN (India)
Armaan😒,29-03-2021 16:43,00:18:49,,The Bold Type: Season 2: Stride of Pride (Episode 5),,DefaultWidevineAndroidPhone,00:32:06,Not latest view,IN (India)
Armaan😒,28-03-2021 11:11,00:11:24,,The Bold Type: Season 2: Stride of Pride (Episode 5),,DefaultWidevineAndroidPhone,00:12:13,Not latest view,IN (India)
Armaan😒,28-03-2021 10:41,00:29:00,,The Bold Type: Season 2: OMG (Episode 4),,DefaultWidevineAndroidPhone,00:41:12,00:41:12,IN (India)
Armaan😒,27-03-2021 17:15,00:09:34,,The Bold Type: Season 2: OMG (Episode 4),,DefaultWidevineAndroidPhone,00:10:04,Not latest view,IN (India)
Armaan😒,27-03-2021 17:10,01:37:09,Autoplayed: user action: Unspecified; ,Sarkar (Tamil),,Skyworth SW4K-5658-2017 Android TV Smart TV,02:39:28,02:39:28,IN (India)
Armaan😒,27-03-2021 16:39,00:34:27,,The Bold Type: Season 2: The Scarlet Letter (Episode 3),,DefaultWidevineAndroidPhone,00:40:29,00:40:29,IN (India)
Armaan😒,27-03-2021 16:25,00:44:11,Autoplayed: user action: Unspecified; ,Sarkar (Tamil),,Skyworth SW4K-5658-2017 Android TV Smart TV,00:50:50,Not latest view,IN (India)
Armaan😒,27-03-2021 16:25,00:00:06,Autoplayed: user action: None; ,Ted_hook_primary_16x9,HOOK,Skyworth SW4K-5658-2017 Android TV Smart TV,00:00:06,00:00:06,IN (India)
Armaan😒,27-03-2021 16:24,00:00:21,Autoplayed: user action: None; ,Leila: Season 1: Episode 1,,Skyworth SW4K-5658-2017 Android TV Smart TV,00:00:21,00:00:21,IN (India)
Armaan😒,27-03-2021 16:12,00:09:14,Autoplayed: user action: Unspecified; ,Pagglait,,Skyworth SW4K-5658-2017 Android TV Smart TV,01:51:12,01:51:12,IN (India)
Armaan😒,27-03-2021 15:29,00:01:28,,The Bold Type: Season 2: The Scarlet Letter (Episode 3),,DefaultWidevineAndroidPhone,00:02:02,Not latest view,IN (India)
Armaan😒,27-03-2021 15:00,00:29:09,,The Bold Type: Season 2: Rose Colored Glasses (Episode 2),,DefaultWidevineAndroidPhone,00:40:50,00:40:50,IN (India)
Armaan😒,27-03-2021 14:13,00:05:28,,The Bold Type: Season 2: Rose Colored Glasses (Episode 2),,DefaultWidevineAndroidPhone,00:07:07,Not latest view,IN (India)
Armaan😒,27-03-2021 13:30,00:01:11,,The Bold Type: Season 2: Rose Colored Glasses (Episode 2),,DefaultWidevineAndroidPhone,00:01:45,Not latest view,IN (India)
Armaan😒,27-03-2021 13:21,01:14:42,Autoplayed: user action: Unspecified; ,Pagglait,,Skyworth SW4K-5658-2017 Android TV Smart TV,01:42:05,Not latest view,IN (India)
Armaan😒,27-03-2021 13:11,00:13:17,,The Bold Type: Season 2: Feminist Army (Episode 1),,DefaultWidevineAndroidPhone,00:41:21,00:41:21,IN (India)
Armaan😒,27-03-2021 13:05,00:15:58,Autoplayed: user action: Unspecified; ,Pagglait,,Skyworth SW4K-5658-2017 Android TV Smart TV,00:26:22,Not latest view,IN (India)
Armaan😒,27-03-2021 12:44,00:12:08,,The Bold Type: Season 2: Feminist Army (Episode 1),,DefaultWidevineAndroidPhone,00:27:47,Not latest view,IN (India)
Armaan😒,27-03-2021 12:22,00:10:06,,Pagglait,,Skyworth SW4K-5658-2017 Android TV Smart TV,00:12:22,Not latest view,IN (India)
Armaan😒,27-03-2021 12:22,00:00:07,Autoplayed: user action: None; ,Trailer: Pagglait,TRAILER,Skyworth SW4K-5658-2017 Android TV Smart TV,00:00:07,Not latest view,IN (India)
Armaan😒,27-03-2021 12:22,00:00:17,Autoplayed: user action: None; ,The Bold Type: Season 1_hook_01_16x9,HOOK,Skyworth SW4K-5658-2017 Android TV Smart TV,00:00:17,Not latest view,IN (India)
Armaan😒,27-03-2021 12:21,00:00:07,Autoplayed: user action: None; ,Season 1 Trailer: Emily in Paris,TRAILER,Skyworth SW4K-5658-2017 Android TV Smart TV,00:00:07,00:00:07,IN (India)
Armaan😒,27-03-2021 12:20,00:00:27,Autoplayed: user action: None; ,Teaser: Pagglait,TEASER_TRAILER,Skyworth SW4K-5658-2017 Android TV Smart TV,00:00:27,Not latest view,IN (India)
Armaan😒,27-03-2021 10:43,00:07:04,,The Bold Type: Season 2: Feminist Army (Episode 1),,DefaultWidevineAndroidPhone,00:15:41,Not latest view,IN (India)
Armaan😒,27-03-2021 10:42,00:00:09,,Season 1 Bonus Video 1: Someone Has to Die,HOOK,DefaultWidevineAndroidPhone,00:00:09,00:00:09,IN (India)
Armaan😒,26-03-2021 11:35,00:08:46,,The Bold Type: Season 2: Feminist Army (Episode 1),,DefaultWidevineAndroidPhone,00:08:46,Not latest view,IN (India)
Armaan😒,26-03-2021 11:34,00:00:17,,The Bold Type: Season 1_hook_04_16x9,HOOK,DefaultWidevineAndroidPhone,00:00:17,00:00:17,IN (India)
Armaan😒,26-03-2021 10:43,00:25:32,,The Bold Type: Season 1: Before Tequila Sunrise (Episode 9),,DefaultWidevineAndroidPhone,00:42:20,00:42:20,IN (India)
Armaan😒,26-03-2021 10:37,00:00:19,,The Bold Type: Season 1: Before Tequila Sunrise (Episode 9),,DefaultWidevineAndroidPhone,00:11:11,Not latest view,IN (India)
Armaan😒,26-03-2021 10:23,00:00:36,,Someone Has to Die: Limited Series: Release the Prey (Episode 1),,Android DefaultWidevineL3Phone Android Phone,00:43:17,00:43:17,IN (India)
Armaan😒,26-03-2021 09:32,00:22:57,,Neighbors,,Android DefaultWidevineL3Phone Android Phone,01:36:41,01:36:41,IN (India)
Armaan😒,26-03-2021 08:13,00:00:31,Autoplayed: user action: Unspecified; ,Neighbors,,Skyworth SW4K-5658-2017 Android TV Smart TV,01:07:50,Not latest view,IN (India)
Armaan😒,25-03-2021 17:20,00:00:03,,Neighbors,,Android DefaultWidevineL3Phone Android Phone,01:07:20,Not latest view,IN (India)
Armaan😒,25-03-2021 16:20,00:57:27,,Neighbors,,Android DefaultWidevineL3Phone Android Phone,01:07:17,Not latest view,IN (India)
Armaan😒,25-03-2021 12:01,00:10:10,,The Bold Type: Season 1: Before Tequila Sunrise (Episode 9),,DefaultWidevineAndroidPhone,00:10:57,Not latest view,IN (India)
Armaan😒,25-03-2021 11:50,00:10:39,,The Bold Type: Season 1: The End of the Beginning (Episode 8),,DefaultWidevineAndroidPhone,00:41:35,00:41:35,IN (India)
Armaan😒,25-03-2021 07:53,00:29:29,,Elite: Season 3: Polo (Episode 8),,Android DefaultWidevineL3Phone Android Phone,00:49:52,00:49:52,IN (India)
Armaan😒,25-03-2021 07:36,00:16:58,,Elite: Season 3: Nadia and Omar (Episode 7),,Android DefaultWidevineL3Phone Android Phone,00:43:57,00:43:57,IN (India)
Armaan😒,25-03-2021 07:34,00:00:38,,Elite: Season 3: Nadia and Omar (Episode 7),,Android DefaultWidevineL3Phone Android Phone,00:22:08,Not latest view,IN (India)
Armaan😒,25-03-2021 07:11,00:19:57,,Elite: Season 3: Nadia and Omar (Episode 7),,Android DefaultWidevineL3Phone Android Phone,00:21:24,Not latest view,IN (India)
Armaan😒,25-03-2021 06:21,00:44:10,,Elite: Season 3: Rebeca (Episode 6),,Android DefaultWidevineL3Phone Android Phone,00:47:57,00:47:57,IN (India)
Armaan😒,25-03-2021 06:19,00:02:26,,Elite: Season 3: Ander (Episode 5),,Android DefaultWidevineL3Phone Android Phone,00:49:45,00:49:45,IN (India)
Armaan😒,25-03-2021 05:47,00:27:59,,Elite: Season 3: Ander (Episode 5),,Android DefaultWidevineL3Phone Android Phone,00:47:26,Not latest view,IN (India)
Armaan😒,24-03-2021 15:42,00:16:40,,Elite: Season 3: Ander (Episode 5),,Skyworth SW4K-5658-2017 Android TV Smart TV,00:19:30,Not latest view,IN (India)
Armaan😒,24-03-2021 15:25,00:15:39,Autoplayed: user action: Unspecified; ,Elite: Season 3: Lu (Episode 4),,Skyworth SW4K-5658-2017 Android TV Smart TV,00:49:54,00:49:54,IN (India)
Armaan😒,24-03-2021 15:00,00:18:28,,The One: Season 1: Episode 1,,Skyworth SW4K-5658-2017 Android TV Smart TV,00:29:22,00:29:22,IN (India)
Armaan😒,24-03-2021 14:32,00:11:55,Autoplayed: user action: Unspecified; ,The One: Season 1: Episode 1,,Skyworth SW4K-5658-2017 Android TV Smart TV,00:10:56,Not latest view,IN (India)
Armaan😒,24-03-2021 14:14,00:00:05,Autoplayed: user action: None; ,Madam Ji_hook_04_16x9,HOOK,Skyworth SW4K-5658-2017 Android TV Smart TV,00:00:05,Not latest view,IN (India)
Armaan😒,24-03-2021 14:13,00:00:28,Autoplayed: user action: None; ,Elite: Season 2 (Trailer),TRAILER,Skyworth SW4K-5658-2017 Android TV Smart TV,00:00:28,00:00:28,IN (India)
Armaan😒,24-03-2021 12:58,01:13:11,Autoplayed: user action: Unspecified; ,Is Love Enough? Sir,,Skyworth SW4K-5658-2017 Android TV Smart TV,01:36:10,01:36:10,IN (India)
Armaan😒,24-03-2021 12:58,00:00:08,Autoplayed: user action: None; ,Coming Soon: Evergreen: Formula 1: Drive to Survive: Season 3,TEASER_TRAILER,Skyworth SW4K-5658-2017 Android TV Smart TV,00:00:08,00:00:08,IN (India)
Armaan😒,24-03-2021 12:06,00:22:16,,Is Love Enough? Sir,,Skyworth SW4K-5658-2017 Android TV Smart TV,00:22:47,Not latest view,IN (India)
Armaan😒,24-03-2021 12:06,00:00:07,Autoplayed: user action: None; ,Sir_hook_04_16x9,HOOK,Skyworth SW4K-5658-2017 Android TV Smart TV,00:00:07,00:00:07,IN (India)
Armaan😒,24-03-2021 12:05,00:00:38,Autoplayed: user action: None; ,Door Ke Darshan_hook_primary_16x9,HOOK,Skyworth SW4K-5658-2017 Android TV Smart TV,00:00:38,00:00:38,IN (India)
Armaan😒,24-03-2021 12:04,00:00:04,Autoplayed: user action: None; ,Trailer: Supernatural,TRAILER,Skyworth SW4K-5658-2017 Android TV Smart TV,00:00:04,00:00:04,IN (India)
Armaan😒,23-03-2021 17:18,00:01:30,,Leila: Season 1: Episode 6,,Skyworth SW4K-5658-2017 Android TV Smart TV,00:36:13,00:36:13,IN (India)
Armaan😒,23-03-2021 16:54,00:25:54,,Elite: Season 3: Lu (Episode 4),,Android DefaultWidevineL3Phone Android Phone,00:28:35,Not latest view,IN (India)
Armaan😒,23-03-2021 16:49,00:26:47,,Leila: Season 1: Episode 6,,Skyworth SW4K-5658-2017 Android TV Smart TV,00:34:45,Not latest view,IN (India)
Armaan😒,23-03-2021 16:22,00:27:24,,Leila: Season 1: Episode 5,,Skyworth SW4K-5658-2017 Android TV Smart TV,00:38:16,00:38:16,IN (India)
Armaan😒,23-03-2021 16:10,00:42:14,,Elite: Season 3: Cayetana and Valerio (Episode 3),,Android DefaultWidevineL3Phone Android Phone,00:45:14,00:45:14,IN (India)
Armaan😒,23-03-2021 16:10,00:00:01,,Elite: Season 3: Samuel and Guzmán (Episode 2),,Android DefaultWidevineL3Phone Android Phone,00:00:01,00:00:01,IN (India)
Armaan😒,23-03-2021 16:10,00:00:01,,Elite: Season 3: Carla (Episode 1),,Android DefaultWidevineL3Phone Android Phone,00:46:05,00:46:05,IN (India)
Armaan😒,23-03-2021 15:38,00:10:27,,Leila: Season 1: Episode 5,,Skyworth SW4K-5658-2017 Android TV Smart TV,00:10:55,Not latest view,IN (India)
Armaan😒,23-03-2021 15:19,00:44:58,,Elite: Season 3: Samuel and Guzmán (Episode 2),,Android DefaultWidevineL3Phone Android Phone,00:46:58,Not latest view,IN (India)
Armaan😒,23-03-2021 15:17,00:01:49,,Elite: Season 3: Carla (Episode 1),,Android DefaultWidevineL3Phone Android Phone,00:46:05,Not latest view,IN (India)
Armaan😒,23-03-2021 15:08,00:27:58,,Leila: Season 1: Episode 4,,Skyworth SW4K-5658-2017 Android TV Smart TV,00:37:20,00:37:20,IN (India)
Armaan😒,23-03-2021 14:33,00:33:14,,Leila: Season 1: Episode 3,,Skyworth SW4K-5658-2017 Android TV Smart TV,00:44:05,00:44:05,IN (India)
Armaan😒,23-03-2021 14:32,00:42:39,,Elite: Season 3: Carla (Episode 1),,Android DefaultWidevineL3Phone Android Phone,00:44:17,Not latest view,IN (India)
Armaan😒,23-03-2021 13:51,00:40:41,,Leila: Season 1: Episode 2,,Skyworth SW4K-5658-2017 Android TV Smart TV,00:49:43,00:49:43,IN (India)
Armaan😒,23-03-2021 12:54,00:55:58,Autoplayed: user action: Unspecified; ,Leila: Season 1: Episode 1,,Skyworth SW4K-5658-2017 Android TV Smart TV,00:49:42,Not latest view,IN (India)
Armaan😒,23-03-2021 12:51,00:00:30,Autoplayed: user action: Unspecified; ,Bombay Talkies,,Skyworth SW4K-5658-2017 Android TV Smart TV,00:02:54,00:02:54,IN (India)
Armaan😒,23-03-2021 12:49,00:00:17,Autoplayed: user action: None; ,Leila: Season 1 (Smoke Motion KA),HOOK,Skyworth SW4K-5658-2017 Android TV Smart TV,00:00:17,00:00:17,IN (India)
Armaan😒,23-03-2021 11:48,00:00:57,,Elite: Season 3: Carla (Episode 1),,Skyworth SW4K-5658-2017 Android TV Smart TV,00:01:31,Not latest view,IN (India)
Armaan😒,23-03-2021 11:20,00:27:16,Autoplayed: user action: Unspecified; ,Elite: Season 2: 0 hours missing (Episode 8),,Skyworth SW4K-5658-2017 Android TV Smart TV,00:47:54,00:47:54,IN (India)
Armaan😒,23-03-2021 11:05,00:14:49,,Elite: Season 2: 0 hours missing (Episode 8),,Skyworth SW4K-5658-2017 Android TV Smart TV,00:15:13,Not latest view,IN (India)
Armaan😒,23-03-2021 10:32,00:31:54,Autoplayed: user action: Unspecified; ,Elite: Season 2: 84 hours missing (Episode 7),,Skyworth SW4K-5658-2017 Android TV Smart TV,00:50:16,00:50:16,IN (India)
Armaan😒,22-03-2021 17:52,00:08:54,,The Bold Type: Season 1: The End of the Beginning (Episode 8),,DefaultWidevineAndroidPhone,00:30:29,Not latest view,IN (India)
Armaan😒,22-03-2021 17:39,00:11:26,,The Bold Type: Season 1: The End of the Beginning (Episode 8),,DefaultWidevineAndroidPhone,00:13:08,Not latest view,IN (India)
Armaan😒,22-03-2021 17:39,00:00:20,,The Bold Type: Season 1_hook_04_16x9,HOOK,DefaultWidevineAndroidPhone,00:00:20,Not latest view,IN (India)
Armaan😒,22-03-2021 16:55,00:38:00,,The Bold Type: Season 1: Three Girls In A Tub (Episode 7),,DefaultWidevineAndroidPhone,00:41:35,00:41:35,IN (India)
Armaan😒,22-03-2021 16:30,00:23:57,,The Bold Type: Season 1: The Breast Issue (Episode 6),,DefaultWidevineAndroidPhone,00:41:35,00:41:35,IN (India)
Armaan😒,22-03-2021 16:28,00:08:31,,Elite: Season 2: 84 hours missing (Episode 7),,Android DefaultWidevineL3Phone Android Phone,00:15:34,Not latest view,IN (India)
Armaan😒,22-03-2021 15:35,00:07:01,,Elite: Season 2: 84 hours missing (Episode 7),,Android DefaultWidevineL3Phone Android Phone,00:07:05,Not latest view,IN (India)
Armaan😒,22-03-2021 14:50,00:43:29,,Elite: Season 2: 66 hours missing (Episode 6),,Android DefaultWidevineL3Phone Android Phone,00:45:09,00:45:09,IN (India)
Armaan😒,22-03-2021 14:10,00:39:09,,Elite: Season 2: 63 hours missing (Episode 5),,Android DefaultWidevineL3Phone Android Phone,00:47:12,00:47:12,IN (India)
Armaan😒,22-03-2021 14:08,01:31:44,Autoplayed: user action: Unspecified; ,706,,Skyworth SW4K-5658-2017 Android TV Smart TV,01:54:19,01:54:19,IN (India)
Armaan😒,22-03-2021 14:00,00:07:30,,Elite: Season 2: 63 hours missing (Episode 5),,Skyworth SW4K-5658-2017 Android TV Smart TV,00:07:45,Not latest view,IN (India)
Armaan😒,22-03-2021 13:55,00:03:48,,Elite: Season 2: 59 hours missing (Episode 4),,Skyworth SW4K-5658-2017 Android TV Smart TV,00:46:43,00:46:43,IN (India)
Armaan😒,22-03-2021 13:47,00:00:29,,Elite: Season 2: 59 hours missing (Episode 4),,Skyworth SW4K-5658-2017 Android TV Smart TV,00:43:15,Not latest view,IN (India)
Armaan😒,22-03-2021 13:46,00:00:36,,Elite: Season 2: 59 hours missing (Episode 4),,Skyworth SW4K-5658-2017 Android TV Smart TV,00:42:48,Not latest view,IN (India)
Armaan😒,22-03-2021 13:25,00:00:43,Autoplayed: user action: Unspecified; ,Elite: Season 2: 59 hours missing (Episode 4),,Skyworth SW4K-5658-2017 Android TV Smart TV,00:42:12,Not latest view,IN (India)
Armaan😒,22-03-2021 12:51,00:20:28,,706,,Skyworth SW4K-5658-2017 Android TV Smart TV,00:20:42,Not latest view,IN (India)
Armaan😒,22-03-2021 12:51,00:00:16,Autoplayed: user action: None; ,706_hook_primary_16x9,HOOK,Skyworth SW4K-5658-2017 Android TV Smart TV,00:00:16,00:00:16,IN (India)
Armaan😒,22-03-2021 09:47,00:09:25,,The Bold Type: Season 1: The Breast Issue (Episode 6),,DefaultWidevineAndroidPhone,00:15:03,Not latest view,IN (India)
Armaan😒,22-03-2021 08:29,00:07:16,,Bridgerton: Season 1: Swish (Episode 6),,DefaultWidevineAndroidPhone,00:07:36,00:07:36,IN (India)
Armaan😒,22-03-2021 08:23,00:06:09,,Bridgerton: Season 1: The Duke and I (Episode 5),,DefaultWidevineAndroidPhone,00:58:00,00:58:00,IN (India)
Armaan😒,22-03-2021 08:22,00:00:14,,Season 1 Trailer: Bridgerton,TRAILER,DefaultWidevineAndroidPhone,00:00:14,Not latest view,IN (India)
Armaan😒,22-03-2021 08:18,00:00:14,,The Big Short,,DefaultWidevineAndroidPhone,00:00:04,00:00:04,IN (India)
Armaan😒,22-03-2021 08:17,00:00:18,,The Big Short,,DefaultWidevineAndroidPhone,00:01:14,Not latest view,IN (India)
Armaan😒,21-03-2021 17:43,00:00:07,,The Bold Type: Season 1: The Breast Issue (Episode 6),,DefaultWidevineAndroidPhone,00:05:40,Not latest view,IN (India)
Armaan😒,21-03-2021 17:24,00:05:21,,The Bold Type: Season 1: The Breast Issue (Episode 6),,DefaultWidevineAndroidPhone,00:05:35,Not latest view,IN (India)
Armaan😒,21-03-2021 17:22,00:01:13,,The Bold Type: Season 1: No Feminism in the Champagne Room (Episode 5),,DefaultWidevineAndroidPhone,00:41:35,00:41:35,IN (India)
Armaan😒,20-03-2021 13:12,00:00:05,Autoplayed: user action: None; ,Delhi Crime: Season 1 (Trailer),TRAILER,Skyworth SW4K-5658-2017 Android TV Smart TV,00:00:05,00:00:05,IN (India)
Armaan😒,20-03-2021 13:11,00:00:37,Autoplayed: user action: None; ,2012_hook_primary_16x9,HOOK,Skyworth SW4K-5658-2017 Android TV Smart TV,00:00:37,00:00:37,IN (India)
Armaan😒,20-03-2021 13:10,00:00:33,Autoplayed: user action: None; ,Charlie and the Chocolate Factory_hook_primary_16x9,HOOK,Skyworth SW4K-5658-2017 Android TV Smart TV,00:00:33,00:00:33,IN (India)
Armaan😒,20-03-2021 13:09,00:00:06,Autoplayed: user action: None; ,Neighbors_hook_05_16x9,HOOK,Skyworth SW4K-5658-2017 Android TV Smart TV,00:00:06,00:00:06,IN (India)
Armaan😒,20-03-2021 12:41,00:05:48,Autoplayed: user action: Unspecified; ,Neighbors,,Skyworth SW4K-5658-2017 Android TV Smart TV,00:07:53,Not latest view,IN (India)
Armaan😒,20-03-2021 12:40,00:00:08,Autoplayed: user action: None; ,Cooking on High: Season 1: Afternoon Delight (Episode 1),,Skyworth SW4K-5658-2017 Android TV Smart TV,00:00:08,00:00:08,IN (India)
Armaan😒,20-03-2021 12:38,00:00:07,Autoplayed: user action: None; ,Fast & Furious_hook_primary_16x9,HOOK,Skyworth SW4K-5658-2017 Android TV Smart TV,00:00:07,00:00:07,IN (India)
Armaan😒,20-03-2021 12:37,00:00:07,Autoplayed: user action: None; ,Split_hook_primary_16x9,HOOK,Skyworth SW4K-5658-2017 Android TV Smart TV,00:00:07,00:00:07,IN (India)
